c05b6fb78c559a61aa92258af42fcc74,1,1,3,1,2,1,2,2,3,1,1,2,4,7,1,4,1,1,1,1,2,1,1,1,3,4,1,1,3,5,1,2,1,2,1,2,1,3,5,1,1,1,4,2,6,1,2,2,3,1,1,1,4,6,3,1,3,2,1,1,1,2,0,1,6,5,1,1,1,6,0,6,1,3,2,5,6,0,1,2,3,2,1,4,4,1,1,3,3,1,7,4,6,1,3,2,2,3,3,1,1,10,10,2,2,3,3,5,1,0,5,6,1,1,5,6,11,0,2,5,1,2,1,1,2,0,0,0,2,0,1,0,4,0,3,1,3,1,5,4,0,1,2,3,2,1,0,4,0,0,1,3,0,0,0,4,1,1,1,0,3,1,1,0,1,0,0,0,3,3,2,1,0,0,2,0,0,3,5,1,0,1,2,0,1,1,0,2,0,0,222.032,124.738,0,0,273.959,147.464,0,52.1425,0,243.649,0,0,209.937,0,92.408,0,0,0,0,87.7897,0,0,0,55.3574,9,0,219.637,194.138,0,0,178.948,0,0,0,0,0,0,331.285,125.031,19.9309,0,142.724,0,297.321,0,6.42,22.4743,75.2437,0,0,8.14261,273.906,629.347,0,151.218,30.5515,0,0,0,0,77.5022,0,0,0,-0.183141,0,0,-256.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.3524,0,0,0,-178.28,0,0,0,0,0,0,-164.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aa26785dfda21ccfa810548c9b57824,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e676b925abba2f2e95ac1bc2eac361eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-192.507,0,0,0,0,0,0,0,0,0,0,0,0,-36.8525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c8c6fe3e4436cb309f0422bb808fb9d,1,3,1,2,4,2,1,1,1,4,2,1,3,2,1,3,2,2,5,2,2,2,2,1,2,2,2,1,6,1,2,1,1,3,2,1,4,6,2,1,2,1,3,3,2,3,2,4,4,1,1,2,3,2,1,1,1,1,1,2,1,1,2,1,17,4,8,9,7,1,1,1,2,3,2,4,6,3,1,1,4,39,2,1,3,3,7,2,1,9,1,13,1,2,1,2,5,1,1,26,14,1,2,2,1,2,3,5,1,1,8,18,2,1,7,10,1,1,10,1,3,4,4,1,7,6,0,12,1,2,4,5,1,1,1,3,3,1,1,2,3,1,1,2,1,1,1,2,2,2,0,1,2,0,3,1,1,1,0,1,1,0,6,2,1,0,1,0,2,2,1,1,1,2,2,2,0,0,4,0,1,4,1,2,2,4,1,0,2,0,201.496,67.949,104.746,94.041,0,0,0,0,91,0,15.663,146.929,104.442,0,0,0,61.082,319.925,79.801,0,20.841,0,37.692,0,0,62.226,0,279.347,0,25.781,0,39.2196,0,0,0,147.064,250.211,0,18.183,1.681,0,0,20,46.106,0,0,196.951,229.005,0,0,382.789,217.162,0,0,130.896,0,0,34.266,0,0,0,7.9445,0,0,0,-160.731,-93.8645,-90.817,0,0,0,-99.614,0,0,0,0,0,0,0,0,-1087.82,0,0,0,0,0,0,0,-130.862,0,-495.837,0,0,0,0,-61.851,0,0,-173.068,-412.727,0,0,0,0,0,-154,-294.077,0,0,-428.271,-586.591,0,0,-321.551,-329.182,0,0,0,0,0,0,0,0,-119.702,-84.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,1,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1.5,0,0,0,0,-0.5,-1,0,0,0,-0.5,-0.25,0,0,0,-0.25,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f7fa86b2e550b949f824993846c68dba,0,1,1,0,2,0,3,1,1,0,3,1,2,1,0,4,0,2,2,1,0,3,0,0,2,1,6,2,5,1,1,0,0,0,1,2,1,2,2,1,0,2,2,1,3,2,1,1,1,0,0,0,2,1,2,5,1,0,1,1,0,1,5,0,2,2,0,2,0,3,3,3,0,0,0,4,2,0,1,0,2,3,2,0,2,0,0,2,0,19,2,10,0,2,0,0,0,2,2,2,4,2,0,0,8,0,2,4,3,2,3,0,0,0,0,5,3,2,6,3,0,2,2,0,0,10,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,12,1,5,0,1,0,0,0,1,1,0,2,0,0,0,5,0,1,1,3,0,1,0,0,0,0,2,1,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0,14.8812,5.25629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7947,0,177.698,0,279.18,0,42.0875,0,0,0,0,12.8501,0,0,0,0,0,40.4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.317,0,-33.5834,0,0,-25.8323,0,-101.204,0,-69.9197,0,0,0,0,-203.918,0,0,0,-169.274,-29.4982,0,0,0,0,0,0,0,-329.016,0,-385.424,0,0,0,0,0,0,-22.4686,-12.5858,-204.65,-19.612,0,0,-106.762,0,0,-6,-44.3506,-68.8992,-221.564,0,0,0,0,-332.424,-171.814,0,-112.133,0,0,-5.74013,-27.9005,0,0,-68.6845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fd795a0ce20a1fd858a88f56b5ca9e2,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,-0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24c2ad8c8792431429718e0faeb89612,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baad6857f318dbf275dc4f559e070af8,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,1,0,1,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,2,1,1,0,3,0,0,0,1,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381,0,0,0,0,0,17.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.802,0,0,110.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143.512,0,0,0,0,0,0,0,0,0,-506.38,0,0,-194.355,0,0,0,0,0,-165.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8b1da848e37c215d6517f1ace28bdf3,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,2,1,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,3,0,0,4,0,0,0,4,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.77,0,0,0,0,0,0,0,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.02,-20.56,0,0,-137,0,0,0,-230.57,-70.57,0,0,0,-23.66,0,-48.73,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693d910b17042444e88d149a34971202,0,1,1,0,1,0,5,2,1,3,1,1,1,3,0,3,2,2,2,2,0,3,1,0,0,3,1,1,0,2,3,0,0,0,1,2,3,0,0,1,2,0,3,2,1,3,2,0,1,0,0,0,1,1,3,2,1,2,0,3,0,2,0,0,0,3,0,1,0,0,4,1,2,0,0,1,2,0,1,0,0,9,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,1,2,0,0,1,0,3,0,0,0,2,0,0,0,0,3,1,2,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75.5779,0,0,0,0,0,0,0,0,0,0,-14.6453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
